LENGTH_OF_TEXT,DOES_HAVE_SPAMMY_WORDS,DOES_HAVE_LINKS,CLASS_LABEL
35,FALSE,FALSE,ham
37,FALSE,FALSE,ham
38,FALSE,FALSE,ham
34,FALSE,FALSE,ham
156,FALSE,FALSE,spam
34,FALSE,FALSE,ham
30,TRUE,FALSE,ham
45,FALSE,FALSE,ham
137,FALSE,FALSE,ham
24,FALSE,FALSE,ham
51,FALSE,FALSE,ham
293,FALSE,FALSE,ham
28,FALSE,FALSE,ham
37,FALSE,FALSE,ham
33,FALSE,FALSE,ham
33,FALSE,FALSE,ham
49,FALSE,FALSE,ham
263,FALSE,FALSE,ham
50,FALSE,FALSE,ham
26,FALSE,FALSE,ham
39,FALSE,FALSE,ham
13,FALSE,FALSE,spam
58,FALSE,FALSE,ham
62,FALSE,FALSE,ham
70,FALSE,FALSE,ham
50,FALSE,FALSE,ham
38,FALSE,FALSE,ham
62,FALSE,FALSE,ham
152,FALSE,FALSE,ham
147,FALSE,FALSE,spam
158,FALSE,FALSE,ham
45,FALSE,FALSE,ham
22,FALSE,FALSE,ham
26,FALSE,FALSE,ham
101,FALSE,TRUE,spam
45,FALSE,FALSE,ham
48,FALSE,FALSE,ham
109,FALSE,FALSE,spam
48,FALSE,FALSE,ham
66,FALSE,FALSE,ham
30,FALSE,FALSE,ham
110,FALSE,FALSE,ham
158,TRUE,TRUE,spam
34,FALSE,FALSE,ham
65,FALSE,FALSE,ham
137,FALSE,FALSE,spam
23,FALSE,FALSE,ham
35,TRUE,FALSE,ham
22,FALSE,FALSE,ham
96,FALSE,FALSE,ham
75,FALSE,FALSE,ham
81,FALSE,FALSE,ham
37,FALSE,FALSE,ham
71,FALSE,FALSE,ham
21,FALSE,FALSE,ham
126,TRUE,FALSE,ham
25,FALSE,FALSE,ham
159,TRUE,FALSE,spam
301,FALSE,FALSE,ham
86,FALSE,FALSE,spam
23,FALSE,FALSE,ham
198,FALSE,FALSE,ham
32,FALSE,FALSE,ham
30,FALSE,FALSE,ham
39,FALSE,FALSE,ham
98,FALSE,FALSE,ham
14,FALSE,FALSE,ham
27,FALSE,FALSE,ham
155,FALSE,TRUE,spam
37,FALSE,FALSE,ham
157,FALSE,FALSE,ham
156,FALSE,FALSE,spam
54,FALSE,FALSE,ham
39,FALSE,FALSE,ham
33,FALSE,FALSE,ham
45,FALSE,FALSE,ham
144,FALSE,FALSE,ham
180,FALSE,FALSE,ham
165,FALSE,FALSE,ham
61,FALSE,FALSE,ham
158,FALSE,FALSE,spam
39,FALSE,FALSE,ham
41,FALSE,FALSE,ham
74,FALSE,FALSE,ham
204,FALSE,FALSE,ham
88,FALSE,FALSE,ham
159,FALSE,FALSE,spam
74,FALSE,FALSE,ham
37,FALSE,FALSE,ham
39,FALSE,FALSE,ham
35,FALSE,FALSE,ham
43,FALSE,FALSE,ham
42,FALSE,FALSE,ham
37,FALSE,FALSE,ham
30,FALSE,FALSE,ham
82,FALSE,FALSE,ham
32,FALSE,FALSE,ham
28,FALSE,FALSE,ham
120,TRUE,FALSE,spam
55,FALSE,FALSE,ham
67,FALSE,FALSE,ham
244,FALSE,FALSE,ham
24,FALSE,FALSE,ham
159,FALSE,FALSE,ham
159,FALSE,FALSE,ham
70,FALSE,FALSE,ham
57,FALSE,FALSE,ham
162,FALSE,TRUE,spam
139,FALSE,FALSE,ham
40,FALSE,FALSE,ham
86,FALSE,FALSE,ham
116,FALSE,FALSE,ham
3,FALSE,FALSE,ham
53,FALSE,FALSE,ham
42,FALSE,FALSE,ham
54,FALSE,FALSE,ham
33,FALSE,FALSE,ham
30,FALSE,FALSE,ham
70,FALSE,FALSE,ham
94,FALSE,FALSE,ham
62,FALSE,FALSE,ham
72,FALSE,FALSE,ham
142,FALSE,FALSE,ham
85,FALSE,FALSE,ham
66,FALSE,FALSE,ham
32,FALSE,FALSE,ham
55,FALSE,FALSE,ham
162,FALSE,FALSE,spam
58,FALSE,TRUE,ham
16,FALSE,FALSE,ham
71,FALSE,FALSE,ham
38,FALSE,FALSE,ham
44,FALSE,FALSE,ham
77,FALSE,FALSE,ham
148,TRUE,FALSE,ham
152,TRUE,FALSE,spam
32,FALSE,FALSE,ham
85,FALSE,FALSE,ham
22,FALSE,FALSE,ham
139,FALSE,FALSE,spam
38,FALSE,FALSE,ham
109,TRUE,TRUE,spam
32,FALSE,FALSE,ham
107,FALSE,FALSE,spam
198,FALSE,FALSE,ham
104,FALSE,FALSE,ham
44,FALSE,FALSE,ham
42,FALSE,FALSE,ham
61,FALSE,FALSE,ham
43,FALSE,FALSE,ham
46,FALSE,FALSE,ham
76,FALSE,FALSE,ham
61,FALSE,FALSE,ham
74,FALSE,FALSE,ham
46,FALSE,FALSE,ham
61,FALSE,FALSE,ham
22,FALSE,FALSE,ham
50,FALSE,FALSE,ham
44,FALSE,FALSE,ham
257,FALSE,FALSE,ham
159,FALSE,FALSE,ham
58,FALSE,TRUE,ham
33,FALSE,FALSE,ham
95,FALSE,FALSE,ham
96,FALSE,TRUE,spam
29,FALSE,FALSE,ham
63,FALSE,FALSE,ham
53,FALSE,FALSE,ham
34,FALSE,FALSE,ham
33,FALSE,FALSE,ham
151,TRUE,FALSE,spam
65,FALSE,FALSE,ham
151,FALSE,FALSE,spam
30,FALSE,FALSE,ham
153,FALSE,FALSE,spam
19,FALSE,FALSE,ham
121,FALSE,FALSE,spam
36,FALSE,FALSE,ham
40,FALSE,FALSE,ham
63,FALSE,FALSE,ham
4,FALSE,FALSE,ham
50,FALSE,FALSE,ham
28,FALSE,FALSE,ham
57,FALSE,FALSE,ham
128,FALSE,FALSE,spam
145,FALSE,FALSE,spam
32,FALSE,FALSE,ham
38,FALSE,FALSE,ham
86,FALSE,FALSE,ham
37,FALSE,FALSE,ham
116,FALSE,FALSE,ham
77,FALSE,FALSE,ham
86,TRUE,FALSE,spam
17,FALSE,FALSE,ham
156,FALSE,FALSE,ham
38,FALSE,FALSE,ham
13,FALSE,FALSE,ham
88,FALSE,FALSE,ham
64,FALSE,FALSE,ham
205,FALSE,FALSE,ham
158,TRUE,FALSE,spam
112,FALSE,FALSE,ham
78,FALSE,FALSE,ham
121,FALSE,FALSE,ham
25,FALSE,FALSE,ham
46,FALSE,FALSE,ham
28,FALSE,FALSE,ham
126,FALSE,FALSE,ham
46,FALSE,FALSE,ham
23,FALSE,FALSE,ham
84,FALSE,FALSE,ham
72,FALSE,FALSE,ham
30,FALSE,FALSE,ham
22,FALSE,FALSE,ham
48,FALSE,FALSE,ham
24,FALSE,FALSE,ham
46,FALSE,FALSE,ham
86,FALSE,FALSE,ham
158,FALSE,FALSE,ham
31,FALSE,FALSE,ham
25,FALSE,FALSE,ham
100,TRUE,FALSE,spam
35,FALSE,FALSE,ham
106,FALSE,FALSE,ham
48,FALSE,FALSE,ham
60,FALSE,FALSE,ham
97,FALSE,FALSE,ham
36,FALSE,FALSE,ham
71,FALSE,FALSE,ham
83,FALSE,FALSE,ham
153,TRUE,FALSE,ham
38,FALSE,FALSE,ham
82,FALSE,FALSE,ham
114,TRUE,FALSE,spam
94,FALSE,FALSE,ham
52,FALSE,FALSE,ham
84,FALSE,FALSE,ham
33,FALSE,FALSE,ham
42,FALSE,FALSE,ham
24,FALSE,FALSE,ham
54,FALSE,FALSE,ham
23,FALSE,FALSE,ham
137,FALSE,FALSE,spam
45,FALSE,FALSE,ham
37,FALSE,FALSE,ham
28,FALSE,FALSE,ham
44,FALSE,FALSE,ham
135,FALSE,FALSE,spam
73,FALSE,FALSE,ham
202,FALSE,FALSE,ham
140,FALSE,FALSE,ham
146,TRUE,FALSE,spam
13,FALSE,FALSE,ham
29,FALSE,FALSE,ham
53,FALSE,FALSE,ham
132,FALSE,FALSE,ham
35,FALSE,FALSE,ham
160,TRUE,FALSE,spam
96,FALSE,FALSE,ham
73,FALSE,FALSE,ham
18,FALSE,FALSE,spam
55,FALSE,FALSE,ham
60,FALSE,FALSE,ham
83,FALSE,FALSE,ham
111,FALSE,FALSE,ham
40,FALSE,FALSE,ham
141,FALSE,FALSE,ham
63,FALSE,FALSE,spam
104,FALSE,FALSE,ham
133,FALSE,FALSE,ham
137,FALSE,FALSE,spam
26,FALSE,FALSE,ham
53,FALSE,FALSE,ham
70,FALSE,FALSE,ham
67,FALSE,FALSE,ham
22,FALSE,FALSE,ham
63,FALSE,FALSE,ham
95,FALSE,FALSE,spam
143,TRUE,FALSE,spam
33,FALSE,FALSE,ham
159,FALSE,FALSE,spam
74,FALSE,FALSE,ham
60,FALSE,FALSE,ham
144,FALSE,FALSE,ham
220,FALSE,FALSE,ham
55,FALSE,FALSE,ham
127,FALSE,FALSE,ham
27,FALSE,FALSE,ham
162,TRUE,FALSE,ham
112,FALSE,FALSE,ham
161,FALSE,FALSE,spam
149,TRUE,FALSE,spam
30,FALSE,FALSE,ham
3,FALSE,FALSE,ham
61,FALSE,FALSE,ham
73,FALSE,FALSE,spam
39,FALSE,FALSE,ham
103,FALSE,FALSE,ham
46,FALSE,FALSE,ham
159,FALSE,FALSE,spam
34,FALSE,FALSE,ham
37,FALSE,FALSE,ham
89,FALSE,FALSE,ham
31,FALSE,FALSE,ham
22,FALSE,FALSE,ham
36,FALSE,FALSE,ham
23,FALSE,FALSE,ham
45,FALSE,FALSE,ham
42,FALSE,FALSE,ham
40,FALSE,FALSE,ham
28,FALSE,FALSE,ham
84,FALSE,FALSE,ham
52,FALSE,FALSE,ham
78,FALSE,FALSE,ham
54,FALSE,FALSE,ham
159,FALSE,FALSE,spam
23,FALSE,FALSE,ham
93,FALSE,FALSE,ham
24,FALSE,FALSE,ham
51,FALSE,FALSE,ham
22,FALSE,FALSE,ham
149,TRUE,FALSE,spam
23,FALSE,FALSE,ham
65,FALSE,FALSE,ham
21,FALSE,FALSE,ham
29,FALSE,FALSE,ham
47,FALSE,FALSE,spam
156,FALSE,FALSE,spam
66,FALSE,FALSE,ham
32,FALSE,FALSE,ham
34,FALSE,FALSE,ham
153,FALSE,FALSE,ham
23,FALSE,FALSE,ham
32,FALSE,FALSE,ham
69,FALSE,FALSE,ham
180,FALSE,FALSE,ham
255,FALSE,FALSE,ham
31,FALSE,FALSE,ham
59,FALSE,FALSE,ham
156,FALSE,FALSE,spam
159,FALSE,FALSE,spam
138,TRUE,FALSE,ham
67,FALSE,FALSE,ham
37,FALSE,FALSE,ham
122,FALSE,FALSE,ham
29,FALSE,FALSE,ham
97,FALSE,FALSE,ham
149,FALSE,FALSE,spam
141,FALSE,FALSE,spam
76,FALSE,FALSE,ham
84,FALSE,FALSE,ham
56,FALSE,FALSE,ham
106,FALSE,TRUE,spam
36,FALSE,FALSE,ham
84,FALSE,FALSE,ham
128,FALSE,FALSE,ham
114,TRUE,FALSE,spam
96,FALSE,FALSE,ham
35,FALSE,FALSE,ham
46,FALSE,FALSE,ham
276,FALSE,FALSE,ham
25,FALSE,FALSE,ham
46,FALSE,FALSE,ham
153,FALSE,FALSE,ham
74,FALSE,FALSE,ham
154,TRUE,FALSE,spam
27,FALSE,FALSE,ham
148,FALSE,FALSE,spam
63,FALSE,FALSE,ham
147,FALSE,FALSE,ham
135,TRUE,FALSE,spam
154,FALSE,FALSE,ham
70,FALSE,FALSE,ham
159,FALSE,FALSE,ham
24,FALSE,FALSE,ham
85,FALSE,FALSE,ham
49,FALSE,FALSE,ham
26,FALSE,FALSE,ham
48,FALSE,FALSE,ham
35,FALSE,FALSE,ham
24,FALSE,FALSE,ham
167,FALSE,FALSE,spam
49,FALSE,FALSE,ham
132,FALSE,FALSE,spam
48,FALSE,FALSE,ham
80,FALSE,FALSE,ham
39,FALSE,FALSE,ham
122,FALSE,FALSE,spam
29,FALSE,FALSE,ham
32,FALSE,FALSE,ham
75,FALSE,FALSE,ham
141,FALSE,FALSE,spam
25,FALSE,FALSE,ham
60,FALSE,FALSE,ham
154,FALSE,FALSE,ham
230,FALSE,FALSE,ham
27,FALSE,FALSE,ham
94,FALSE,FALSE,ham
87,FALSE,FALSE,ham
116,FALSE,FALSE,ham
126,FALSE,FALSE,ham
28,FALSE,FALSE,ham
160,FALSE,FALSE,ham
60,FALSE,FALSE,ham
153,FALSE,FALSE,ham
55,FALSE,FALSE,ham
157,FALSE,FALSE,spam
22,FALSE,FALSE,ham
42,FALSE,FALSE,ham
36,FALSE,FALSE,ham
34,FALSE,FALSE,ham
77,FALSE,FALSE,ham
147,FALSE,FALSE,ham
152,TRUE,FALSE,spam
55,FALSE,FALSE,ham
54,FALSE,FALSE,ham
34,FALSE,FALSE,ham
22,FALSE,FALSE,ham
111,FALSE,FALSE,ham
159,FALSE,FALSE,ham
89,FALSE,FALSE,ham
153,FALSE,FALSE,ham
67,FALSE,FALSE,ham
146,FALSE,FALSE,spam
48,FALSE,FALSE,ham
57,FALSE,FALSE,ham
161,FALSE,FALSE,ham
139,FALSE,FALSE,ham
160,TRUE,FALSE,spam
158,FALSE,FALSE,ham
90,TRUE,FALSE,ham
29,FALSE,FALSE,ham
22,FALSE,FALSE,ham
161,FALSE,FALSE,spam
38,FALSE,FALSE,ham
144,TRUE,FALSE,spam
92,FALSE,FALSE,ham
84,FALSE,FALSE,ham
74,FALSE,FALSE,ham
40,FALSE,FALSE,ham
63,FALSE,FALSE,ham
154,TRUE,FALSE,spam
134,FALSE,FALSE,ham
35,FALSE,FALSE,ham
35,FALSE,FALSE,ham
112,FALSE,TRUE,spam
54,FALSE,FALSE,ham
27,FALSE,FALSE,ham
157,FALSE,FALSE,spam
111,FALSE,FALSE,ham
157,FALSE,FALSE,ham
124,FALSE,FALSE,ham
22,FALSE,FALSE,ham
77,FALSE,FALSE,ham
37,FALSE,FALSE,ham
71,FALSE,FALSE,ham
74,FALSE,FALSE,ham
28,FALSE,FALSE,ham
34,FALSE,FALSE,ham
35,FALSE,FALSE,ham
67,FALSE,FALSE,ham
41,FALSE,FALSE,ham
144,FALSE,FALSE,spam
33,FALSE,FALSE,ham
83,FALSE,FALSE,ham
38,FALSE,FALSE,ham
61,FALSE,FALSE,ham
32,FALSE,FALSE,ham
62,FALSE,FALSE,ham
79,FALSE,FALSE,ham
22,FALSE,FALSE,ham
158,FALSE,FALSE,ham
37,FALSE,FALSE,ham
23,FALSE,FALSE,ham
43,FALSE,FALSE,ham
149,TRUE,FALSE,spam
108,FALSE,FALSE,ham
158,TRUE,TRUE,spam
155,FALSE,TRUE,spam
148,FALSE,FALSE,spam
23,FALSE,FALSE,ham
81,TRUE,FALSE,ham
154,FALSE,FALSE,ham
85,FALSE,FALSE,ham
54,FALSE,FALSE,ham
157,TRUE,TRUE,spam
22,FALSE,FALSE,ham
34,FALSE,FALSE,ham
69,FALSE,FALSE,ham
74,FALSE,FALSE,ham
102,FALSE,FALSE,ham
22,FALSE,FALSE,ham
72,FALSE,FALSE,spam
32,FALSE,FALSE,ham
77,FALSE,FALSE,ham
26,FALSE,FALSE,ham
29,FALSE,FALSE,ham
52,FALSE,FALSE,ham
60,FALSE,FALSE,ham
44,FALSE,FALSE,ham
77,TRUE,FALSE,ham
263,FALSE,FALSE,ham
65,FALSE,FALSE,ham
31,FALSE,FALSE,ham
73,FALSE,FALSE,ham
114,FALSE,FALSE,ham
131,FALSE,FALSE,ham
31,FALSE,FALSE,ham
24,FALSE,FALSE,ham
71,FALSE,FALSE,ham
23,FALSE,FALSE,ham
79,FALSE,FALSE,ham
24,FALSE,FALSE,ham
97,FALSE,FALSE,ham
71,FALSE,FALSE,ham
157,TRUE,FALSE,spam
160,FALSE,TRUE,spam
38,FALSE,FALSE,ham
44,FALSE,FALSE,ham
88,FALSE,FALSE,ham
155,FALSE,FALSE,ham
36,FALSE,FALSE,ham
135,FALSE,FALSE,spam
7,FALSE,FALSE,ham
71,FALSE,FALSE,ham
27,FALSE,FALSE,ham
49,FALSE,FALSE,ham
105,FALSE,FALSE,spam
74,FALSE,FALSE,spam
46,FALSE,FALSE,ham
23,FALSE,FALSE,ham
183,FALSE,FALSE,ham
118,FALSE,FALSE,ham
92,FALSE,FALSE,ham
38,FALSE,FALSE,ham
157,FALSE,FALSE,spam
87,FALSE,FALSE,ham
152,TRUE,TRUE,spam
29,FALSE,FALSE,ham
154,FALSE,FALSE,ham
45,FALSE,FALSE,ham
24,FALSE,FALSE,ham
69,FALSE,FALSE,ham
141,FALSE,FALSE,ham
114,FALSE,FALSE,ham
132,FALSE,FALSE,ham
85,FALSE,FALSE,ham
75,FALSE,FALSE,ham
32,FALSE,FALSE,ham
37,FALSE,FALSE,ham
122,FALSE,FALSE,ham
136,FALSE,TRUE,spam
19,FALSE,FALSE,ham
106,FALSE,FALSE,ham
67,FALSE,FALSE,ham
51,FALSE,FALSE,ham
40,FALSE,FALSE,ham
40,FALSE,FALSE,ham
28,FALSE,FALSE,ham
163,TRUE,TRUE,spam
158,TRUE,FALSE,spam
152,FALSE,FALSE,ham
17,FALSE,FALSE,ham
138,FALSE,FALSE,ham
60,FALSE,FALSE,ham
28,FALSE,FALSE,ham
142,FALSE,FALSE,ham
139,FALSE,FALSE,ham
80,FALSE,FALSE,ham
34,FALSE,FALSE,ham
290,FALSE,FALSE,ham
25,FALSE,FALSE,ham
5,FALSE,FALSE,ham
63,FALSE,FALSE,ham
74,FALSE,FALSE,spam
155,FALSE,TRUE,spam
81,FALSE,FALSE,spam
138,TRUE,TRUE,spam
162,FALSE,FALSE,spam
153,FALSE,FALSE,ham
104,FALSE,FALSE,ham
82,FALSE,FALSE,ham
74,TRUE,FALSE,ham
15,TRUE,FALSE,ham
77,FALSE,FALSE,ham
37,FALSE,FALSE,ham
129,FALSE,FALSE,ham
54,FALSE,FALSE,ham
63,FALSE,FALSE,ham
66,FALSE,FALSE,ham
134,FALSE,FALSE,spam
329,FALSE,FALSE,ham
40,FALSE,FALSE,ham
86,FALSE,FALSE,ham
82,FALSE,FALSE,ham
24,FALSE,FALSE,ham
111,FALSE,FALSE,ham
156,FALSE,FALSE,ham
36,FALSE,FALSE,ham
35,FALSE,FALSE,ham
112,FALSE,FALSE,ham
72,FALSE,FALSE,ham
61,FALSE,FALSE,ham
27,FALSE,FALSE,ham
30,FALSE,FALSE,ham
46,FALSE,FALSE,ham
32,FALSE,FALSE,ham
43,FALSE,FALSE,ham
161,FALSE,FALSE,spam
154,FALSE,FALSE,ham
55,FALSE,FALSE,ham
27,FALSE,FALSE,ham
35,FALSE,FALSE,ham
39,FALSE,FALSE,ham
70,FALSE,FALSE,ham
115,FALSE,FALSE,ham
68,FALSE,FALSE,ham
29,FALSE,FALSE,ham
27,FALSE,FALSE,ham
34,FALSE,FALSE,ham
66,FALSE,FALSE,ham
21,FALSE,FALSE,ham
139,FALSE,FALSE,ham
150,FALSE,FALSE,ham
49,FALSE,FALSE,ham
19,FALSE,FALSE,ham
40,FALSE,FALSE,ham
145,FALSE,FALSE,spam
113,FALSE,FALSE,ham
44,FALSE,FALSE,ham
51,FALSE,FALSE,ham
156,FALSE,FALSE,ham
33,FALSE,FALSE,ham
157,FALSE,FALSE,ham
163,TRUE,TRUE,spam
32,FALSE,FALSE,ham
46,FALSE,FALSE,ham
142,FALSE,FALSE,ham
126,FALSE,FALSE,spam
36,FALSE,FALSE,ham
117,FALSE,FALSE,ham
90,FALSE,FALSE,ham
52,FALSE,FALSE,ham
180,FALSE,FALSE,ham
39,FALSE,FALSE,ham
87,FALSE,FALSE,ham
47,FALSE,FALSE,ham
70,FALSE,FALSE,ham
121,FALSE,FALSE,ham
14,FALSE,FALSE,ham
135,FALSE,FALSE,spam
142,FALSE,FALSE,ham
133,FALSE,FALSE,spam
23,FALSE,FALSE,ham
64,FALSE,FALSE,ham
146,FALSE,TRUE,spam
144,FALSE,TRUE,spam
25,FALSE,FALSE,ham
45,FALSE,FALSE,ham
36,FALSE,FALSE,ham
101,FALSE,FALSE,ham
38,FALSE,FALSE,ham
142,FALSE,FALSE,ham
51,FALSE,FALSE,ham
163,FALSE,FALSE,ham
156,TRUE,FALSE,spam
146,FALSE,FALSE,ham
27,FALSE,FALSE,ham
41,FALSE,FALSE,ham
25,FALSE,FALSE,ham
151,FALSE,FALSE,ham
85,FALSE,FALSE,ham
30,FALSE,FALSE,ham
72,FALSE,FALSE,spam
60,FALSE,FALSE,ham
74,FALSE,FALSE,ham
61,FALSE,FALSE,ham
22,FALSE,FALSE,ham
408,FALSE,FALSE,ham
56,FALSE,FALSE,ham
31,FALSE,FALSE,ham
45,FALSE,FALSE,ham
138,FALSE,FALSE,ham
22,FALSE,FALSE,ham
38,FALSE,FALSE,ham
53,FALSE,FALSE,ham
132,FALSE,FALSE,spam
93,FALSE,FALSE,ham
283,FALSE,FALSE,ham
81,TRUE,FALSE,spam
36,FALSE,FALSE,ham
60,FALSE,FALSE,ham
36,FALSE,FALSE,ham
154,FALSE,FALSE,ham
103,FALSE,FALSE,ham
65,FALSE,FALSE,ham
149,FALSE,FALSE,ham
200,FALSE,FALSE,ham
26,TRUE,FALSE,ham
124,FALSE,FALSE,ham
31,FALSE,FALSE,ham
65,FALSE,FALSE,ham
39,FALSE,FALSE,ham
83,FALSE,FALSE,ham
42,FALSE,FALSE,ham
35,FALSE,FALSE,ham
23,FALSE,FALSE,ham
41,FALSE,FALSE,ham
72,FALSE,FALSE,ham
66,FALSE,FALSE,ham
43,FALSE,FALSE,ham
46,FALSE,FALSE,ham
116,FALSE,FALSE,ham
56,FALSE,FALSE,ham
55,FALSE,FALSE,ham
137,FALSE,FALSE,spam
166,FALSE,FALSE,ham
29,FALSE,FALSE,ham
96,FALSE,FALSE,ham
36,FALSE,FALSE,ham
49,FALSE,FALSE,ham
61,FALSE,FALSE,ham
39,FALSE,FALSE,ham
141,FALSE,FALSE,ham
30,FALSE,FALSE,ham
30,FALSE,FALSE,ham
31,FALSE,FALSE,ham
73,FALSE,FALSE,ham
25,FALSE,FALSE,ham
161,FALSE,FALSE,spam
29,FALSE,FALSE,ham
379,FALSE,FALSE,ham
69,FALSE,FALSE,ham
26,FALSE,FALSE,ham
36,FALSE,FALSE,ham
275,FALSE,FALSE,ham
67,FALSE,FALSE,ham
50,FALSE,FALSE,ham
89,FALSE,FALSE,ham
149,TRUE,FALSE,spam
237,FALSE,FALSE,ham
236,FALSE,FALSE,ham
95,FALSE,FALSE,ham
85,FALSE,FALSE,ham
44,FALSE,FALSE,ham
97,FALSE,FALSE,ham
23,FALSE,FALSE,ham
145,FALSE,FALSE,ham
26,FALSE,FALSE,ham
160,FALSE,FALSE,ham
97,TRUE,FALSE,ham
39,FALSE,FALSE,ham
47,FALSE,FALSE,spam
24,FALSE,FALSE,ham
65,FALSE,FALSE,spam
33,FALSE,FALSE,ham
76,FALSE,FALSE,ham
49,FALSE,FALSE,ham
15,FALSE,FALSE,ham
22,FALSE,FALSE,ham
51,FALSE,FALSE,ham
28,FALSE,FALSE,ham
69,FALSE,FALSE,ham
159,FALSE,FALSE,ham
44,FALSE,FALSE,ham
24,FALSE,FALSE,ham
20,FALSE,FALSE,ham
126,FALSE,FALSE,ham
41,FALSE,FALSE,ham
40,FALSE,FALSE,ham
162,FALSE,FALSE,ham
171,FALSE,FALSE,ham
28,FALSE,FALSE,ham
62,FALSE,FALSE,ham
71,FALSE,FALSE,ham
109,FALSE,FALSE,ham
135,FALSE,FALSE,ham
2,FALSE,FALSE,ham
125,FALSE,FALSE,spam
158,FALSE,TRUE,spam
17,FALSE,FALSE,ham
21,FALSE,FALSE,ham
25,FALSE,FALSE,ham
23,FALSE,FALSE,ham
74,FALSE,FALSE,ham
73,FALSE,FALSE,spam
26,FALSE,FALSE,ham
149,FALSE,FALSE,ham
24,FALSE,FALSE,ham
30,FALSE,FALSE,ham
62,FALSE,FALSE,ham
132,FALSE,FALSE,ham
43,FALSE,FALSE,ham
51,FALSE,FALSE,spam
42,FALSE,FALSE,ham
58,FALSE,FALSE,ham
161,FALSE,FALSE,spam
125,FALSE,FALSE,ham
94,FALSE,FALSE,ham
104,FALSE,FALSE,ham
94,FALSE,FALSE,ham
39,FALSE,FALSE,ham
26,FALSE,FALSE,ham
60,FALSE,FALSE,ham
22,FALSE,FALSE,ham
158,FALSE,FALSE,ham
163,FALSE,FALSE,spam
58,FALSE,FALSE,ham
120,FALSE,FALSE,ham
47,FALSE,FALSE,ham
110,FALSE,FALSE,ham
205,FALSE,FALSE,ham
73,FALSE,FALSE,ham
160,FALSE,FALSE,spam
31,FALSE,FALSE,ham
29,FALSE,FALSE,ham
152,FALSE,FALSE,ham
42,FALSE,FALSE,ham
48,FALSE,FALSE,ham
137,FALSE,FALSE,ham
105,FALSE,FALSE,ham
155,FALSE,FALSE,ham
143,TRUE,FALSE,spam
45,FALSE,FALSE,ham
35,FALSE,FALSE,ham
78,FALSE,FALSE,ham
159,FALSE,FALSE,ham
126,FALSE,FALSE,ham
49,FALSE,FALSE,ham
73,FALSE,FALSE,ham
164,FALSE,FALSE,ham
50,FALSE,FALSE,ham
139,FALSE,FALSE,ham
120,FALSE,FALSE,ham
54,FALSE,FALSE,ham
151,FALSE,FALSE,ham
23,FALSE,FALSE,ham
52,FALSE,FALSE,ham
90,FALSE,FALSE,ham
23,FALSE,FALSE,ham
24,FALSE,FALSE,ham
156,FALSE,FALSE,ham
25,FALSE,FALSE,ham
73,FALSE,FALSE,ham
34,FALSE,FALSE,ham
158,FALSE,FALSE,ham
208,FALSE,FALSE,ham
56,FALSE,FALSE,ham
112,FALSE,FALSE,ham
35,FALSE,FALSE,ham
156,FALSE,FALSE,spam
34,FALSE,FALSE,ham
30,FALSE,FALSE,ham
146,FALSE,FALSE,spam
24,FALSE,FALSE,ham
46,FALSE,FALSE,ham
115,TRUE,FALSE,spam
159,TRUE,FALSE,spam
152,FALSE,FALSE,spam
34,FALSE,FALSE,ham
142,FALSE,FALSE,ham
75,FALSE,FALSE,ham
95,FALSE,FALSE,ham
127,FALSE,TRUE,spam
77,FALSE,FALSE,ham
158,FALSE,FALSE,spam
159,TRUE,FALSE,spam
79,FALSE,FALSE,ham
229,FALSE,FALSE,ham
44,FALSE,FALSE,ham
117,FALSE,FALSE,ham
156,FALSE,FALSE,spam
70,FALSE,FALSE,ham
53,FALSE,FALSE,ham
106,FALSE,FALSE,ham
30,FALSE,FALSE,ham
86,FALSE,FALSE,ham
38,FALSE,FALSE,ham
67,FALSE,FALSE,ham
39,FALSE,FALSE,ham
97,FALSE,FALSE,ham
144,TRUE,FALSE,spam
30,FALSE,FALSE,ham
73,FALSE,FALSE,ham
35,FALSE,FALSE,ham
72,FALSE,FALSE,ham
134,FALSE,FALSE,ham
106,FALSE,FALSE,ham
35,FALSE,FALSE,ham
22,FALSE,FALSE,ham
31,FALSE,FALSE,ham
19,FALSE,FALSE,ham
54,FALSE,FALSE,ham
29,FALSE,FALSE,ham
101,FALSE,FALSE,ham
108,FALSE,FALSE,spam
22,FALSE,FALSE,ham
89,FALSE,FALSE,ham
75,FALSE,FALSE,ham
34,FALSE,FALSE,ham
27,FALSE,FALSE,ham
34,FALSE,FALSE,ham
37,FALSE,FALSE,ham
170,FALSE,FALSE,ham
52,FALSE,FALSE,ham
24,FALSE,FALSE,ham
54,FALSE,FALSE,ham
139,FALSE,FALSE,spam
166,FALSE,FALSE,spam
56,FALSE,FALSE,ham
41,FALSE,FALSE,ham
89,FALSE,FALSE,ham
34,FALSE,FALSE,ham
43,FALSE,FALSE,ham
43,FALSE,FALSE,ham
43,FALSE,FALSE,ham
26,FALSE,FALSE,ham
55,FALSE,FALSE,ham
66,FALSE,FALSE,ham
55,FALSE,FALSE,ham
49,FALSE,FALSE,ham
7,FALSE,FALSE,ham
143,FALSE,TRUE,spam
27,FALSE,FALSE,ham
28,FALSE,FALSE,ham
33,FALSE,FALSE,ham
155,FALSE,FALSE,spam
157,FALSE,FALSE,ham
38,FALSE,FALSE,ham
